EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,steps,train_loss
"{'precision': 0.7222222222222222, 'recall': 0.48148148148148145, 'f1-score': 0.5777777777777777, 'support': 54}","{'precision': 0.7973856209150327, 'recall': 0.8472222222222222, 'f1-score': 0.8215488215488217, 'support': 144}","{'precision': 0.8733509234828496, 'recall': 0.7164502164502164, 'f1-score': 0.7871581450653984, 'support': 462}","{'precision': 0.7586206896551724, 'recall': 0.5789473684210527, 'f1-score': 0.6567164179104478, 'support': 38}","{'precision': 0.8391959798994975, 'recall': 0.7177650429799427, 'f1-score': 0.7737451737451737, 'support': 698}","{'precision': 0.7878948640688193, 'recall': 0.6560253221437432, 'f1-score': 0.7108002905756114, 'support': 698}","{'precision': 0.8397410347675325, 'recall': 0.7177650429799427, 'f1-score': 0.7709531765098014, 'support': 698}",0.0457259863615036,1378,0.0002336450997972861
"{'precision': 0.7428571428571429, 'recall': 0.48148148148148145, 'f1-score': 0.5842696629213483, 'support': 54}","{'precision': 0.7664670658682635, 'recall': 0.8888888888888888, 'f1-score': 0.8231511254019293, 'support': 144}","{'precision': 0.8753387533875339, 'recall': 0.6991341991341992, 'f1-score': 0.7773766546329722, 'support': 462}","{'precision': 0.7857142857142857, 'recall': 0.5789473684210527, 'f1-score': 0.6666666666666667, 'support': 38}","{'precision': 0.8330550918196995, 'recall': 0.7148997134670487, 'f1-score': 0.7694680030840401, 'support': 698}","{'precision': 0.7925943119568064, 'recall': 0.6621129844814055, 'f1-score': 0.712866027405729, 'support': 698}","{'precision': 0.8377495560479931, 'recall': 0.7148997134670487, 'f1-score': 0.7658533977498526, 'support': 698}",0.022157657891511917,1431,0.00023918012448120862
"{'precision': 0.6842105263157895, 'recall': 0.48148148148148145, 'f1-score': 0.5652173913043478, 'support': 54}","{'precision': 0.774390243902439, 'recall': 0.8819444444444444, 'f1-score': 0.8246753246753248, 'support': 144}","{'precision': 0.8788659793814433, 'recall': 0.7380952380952381, 'f1-score': 0.8023529411764706, 'support': 462}","{'precision': 0.7692307692307693, 'recall': 0.5263157894736842, 'f1-score': 0.625, 'support': 38}","{'precision': 0.8344155844155844, 'recall': 0.7363896848137536, 'f1-score': 0.78234398782344, 'support': 698}","{'precision': 0.7766743797076102, 'recall': 0.656959238373712, 'f1-score': 0.7043114142890358, 'support': 698}","{'precision': 0.8362842625329513, 'recall': 0.7363896848137536, 'f1-score': 0.778957084107752, 'support': 698}",0.019864428788423538,1484,0.00019721416174434125
"{'precision': 0.5373134328358209, 'recall': 0.6666666666666666, 'f1-score': 0.5950413223140495, 'support': 54}","{'precision': 0.779874213836478, 'recall': 0.8611111111111112, 'f1-score': 0.8184818481848185, 'support': 144}","{'precision': 0.8688118811881188, 'recall': 0.7597402597402597, 'f1-score': 0.8106235565819861, 'support': 462}","{'precision': 0.75, 'recall': 0.631578947368421, 'f1-score': 0.6857142857142857, 'support': 38}","{'precision': 0.8081570996978852, 'recall': 0.7664756446991404, 'f1-score': 0.7867647058823529, 'support': 698}","{'precision': 0.7339998819651045, 'recall': 0.7297742462216146, 'f1-score': 0.7274652531987851, 'support': 698}","{'precision': 0.8183494287600258, 'recall': 0.7664756446991404, 'f1-score': 0.7887662514922535, 'support': 698}",0.04386262595653534,1537,0.00018899522547144443
"{'precision': 0.7368421052631579, 'recall': 0.25925925925925924, 'f1-score': 0.3835616438356165, 'support': 54}","{'precision': 0.6602870813397129, 'recall': 0.9583333333333334, 'f1-score': 0.781869688385269, 'support': 144}","{'precision': 0.8702290076335878, 'recall': 0.7402597402597403, 'f1-score': 0.7999999999999999, 'support': 462}","{'precision': 0.7619047619047619, 'recall': 0.42105263157894735, 'f1-score': 0.5423728813559322, 'support': 38}","{'precision': 0.794392523364486, 'recall': 0.7306590257879656, 'f1-score': 0.7611940298507462, 'support': 698}","{'precision': 0.7573157390353051, 'recall': 0.59472624110782, 'f1-score': 0.6269510533942044, 'support': 698}","{'precision': 0.8107005671579194, 'recall': 0.7306590257879656, 'f1-score': 0.7500168100087785, 'support': 698}",0.04767961427569389,1590,0.0013163852272555232
"{'precision': 0.8333333333333334, 'recall': 0.2777777777777778, 'f1-score': 0.4166666666666667, 'support': 54}","{'precision': 0.7321428571428571, 'recall': 0.8541666666666666, 'f1-score': 0.7884615384615384, 'support': 144}","{'precision': 0.9003115264797508, 'recall': 0.6255411255411255, 'f1-score': 0.7381864623243933, 'support': 462}","{'precision': 0.8095238095238095, 'recall': 0.4473684210526316, 'f1-score': 0.576271186440678, 'support': 38}","{'precision': 0.8409090909090909, 'recall': 0.6361031518624641, 'f1-score': 0.7243066884176182, 'support': 698}","{'precision': 0.8188278816199377, 'recall': 0.5512134977595503, 'f1-score': 0.6298964634733191, 'support': 698}","{'precision': 0.8554934117824083, 'recall': 0.6361031518624641, 'f1-score': 0.7148695017436634, 'support': 698}",0.027478495612740517,1643,0.00024822758859954774
"{'precision': 0.6585365853658537, 'recall': 0.5, 'f1-score': 0.5684210526315789, 'support': 54}","{'precision': 0.6947368421052632, 'recall': 0.9166666666666666, 'f1-score': 0.7904191616766467, 'support': 144}","{'precision': 0.9093851132686084, 'recall': 0.6082251082251082, 'f1-score': 0.7289234760051881, 'support': 462}","{'precision': 0.7916666666666666, 'recall': 0.5, 'f1-score': 0.6129032258064516, 'support': 38}","{'precision': 0.8138297872340425, 'recall': 0.6575931232091691, 'f1-score': 0.7274167987321712, 'support': 698}","{'precision': 0.7635813018515979, 'recall': 0.6312229437229437, 'f1-score': 0.6751667290299663, 'support': 698}","{'precision': 0.8392870150950493, 'recall': 0.6575931232091691, 'f1-score': 0.7228768834077142, 'support': 698}",0.032463397830724716,1696,0.0015831701457500458
"{'precision': 0.6111111111111112, 'recall': 0.4074074074074074, 'f1-score': 0.4888888888888889, 'support': 54}","{'precision': 0.6804123711340206, 'recall': 0.9166666666666666, 'f1-score': 0.7810650887573964, 'support': 144}","{'precision': 0.8710526315789474, 'recall': 0.7164502164502164, 'f1-score': 0.7862232779097387, 'support': 462}","{'precision': 0.76, 'recall': 0.5, 'f1-score': 0.6031746031746031, 'support': 38}","{'precision': 0.7937007874015748, 'recall': 0.7220630372492837, 'f1-score': 0.7561890472618155, 'support': 698}","{'precision': 0.7306440284560198, 'recall': 0.6351310726310726, 'f1-score': 0.6648379646826569, 'support': 698}","{'precision': 0.8055669014796168, 'recall': 0.7220630372492837, 'f1-score': 0.7521907766418328, 'support': 698}",0.033673014491796494,1749,0.00125832948833704
"{'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1-score': 0.5333333333333333, 'support': 54}","{'precision': 0.7272727272727273, 'recall': 0.8333333333333334, 'f1-score': 0.7766990291262137, 'support': 144}","{'precision': 0.868421052631579, 'recall': 0.7142857142857143, 'f1-score': 0.7838479809976248, 'support': 462}","{'precision': 0.72, 'recall': 0.47368421052631576, 'f1-score': 0.5714285714285714, 'support': 38}","{'precision': 0.8118811881188119, 'recall': 0.7048710601719198, 'f1-score': 0.754601226993865, 'support': 698}","{'precision': 0.7455901116427432, 'recall': 0.616436925647452, 'f1-score': 0.6663272287214357, 'support': 698}","{'precision': 0.815612892611837, 'recall': 0.7048710601719198, 'f1-score': 0.7514279557727265, 'support': 698}",0.028840210288763046,1802,0.0003446146147325635
"{'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1-score': 0.5333333333333333, 'support': 54}","{'precision': 0.7421383647798742, 'recall': 0.8194444444444444, 'f1-score': 0.7788778877887788, 'support': 144}","{'precision': 0.8503740648379052, 'recall': 0.7380952380952381, 'f1-score': 0.7902665121668598, 'support': 462}","{'precision': 0.8571428571428571, 'recall': 0.3157894736842105, 'f1-score': 0.46153846153846156, 'support': 38}","{'precision': 0.8114754098360656, 'recall': 0.7091690544412608, 'f1-score': 0.7568807339449543, 'support': 698}","{'precision': 0.7790804883568258, 'recall': 0.5794434001670844, 'f1-score': 0.6410040487068585, 'support': 698}","{'precision': 0.8142008181301471, 'recall': 0.7091690544412608, 'f1-score': 0.7501432750732593, 'support': 698}",0.02727045863866806,1855,0.0002310063282493502
