EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.6136363636363636, 'recall': 0.5, 'f1-score': 0.5510204081632653, 'support': 54}","{'precision': 0.7847222222222222, 'recall': 0.8432835820895522, 'f1-score': 0.8129496402877698, 'support': 134}","{'precision': 0.9072681704260651, 'recall': 0.8008849557522124, 'f1-score': 0.8507638072855465, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.8551959114139693, 'recall': 0.7470238095238095, 'f1-score': 0.7974583002382843, 'support': 672}","{'precision': 0.5764066890711628, 'recall': 0.5360421344604411, 'f1-score': 0.5536834639341454, 'support': 672}","{'precision': 0.8160332655457184, 'recall': 0.7470238095238095, 'f1-score': 0.7786243969232804, 'support': 672}",0.041721031069755554,1704,0.011844904161989689
"{'precision': 0.54, 'recall': 0.5, 'f1-score': 0.5192307692307693, 'support': 54}","{'precision': 0.7454545454545455, 'recall': 0.917910447761194, 'f1-score': 0.822742474916388, 'support': 134}","{'precision': 0.8215767634854771, 'recall': 0.8761061946902655, 'f1-score': 0.84796573875803, 'support': 452}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 32}","{'precision': 0.7833572453371592, 'recall': 0.8125, 'f1-score': 0.7976625273922572, 'support': 672}","{'precision': 0.5267578272350057, 'recall': 0.5735041606128648, 'f1-score': 0.5474847457262968, 'support': 672}","{'precision': 0.7446482234915844, 'recall': 0.8125, 'f1-score': 0.7761405760355463, 'support': 672}",0.051889657974243164,1835,0.011098711751401424
"{'precision': 0.5740740740740741, 'recall': 0.5740740740740741, 'f1-score': 0.5740740740740741, 'support': 54}","{'precision': 0.8275862068965517, 'recall': 0.8955223880597015, 'f1-score': 0.8602150537634409, 'support': 134}","{'precision': 0.90625, 'recall': 0.7699115044247787, 'f1-score': 0.832535885167464, 'support': 452}","{'precision': 1.0, 'recall': 0.09375, 'f1-score': 0.17142857142857143, 'support': 32}","{'precision': 0.856655290102389, 'recall': 0.7470238095238095, 'f1-score': 0.7980922098569158, 'support': 672}","{'precision': 0.8269775702426565, 'recall': 0.5833144916396386, 'f1-score': 0.6095633961083876, 'support': 672}","{'precision': 0.8683356424466337, 'recall': 0.7470238095238095, 'f1-score': 0.7858046898596862, 'support': 672}",0.0171043798327446,1966,0.007267151493579149
"{'precision': 0.5740740740740741, 'recall': 0.5740740740740741, 'f1-score': 0.5740740740740741, 'support': 54}","{'precision': 0.841726618705036, 'recall': 0.8731343283582089, 'f1-score': 0.8571428571428571, 'support': 134}","{'precision': 0.9168765743073047, 'recall': 0.8053097345132744, 'f1-score': 0.8574793875147232, 'support': 452}","{'precision': 0.9090909090909091, 'recall': 0.3125, 'f1-score': 0.4651162790697674, 'support': 32}","{'precision': 0.8685524126455907, 'recall': 0.7767857142857143, 'f1-score': 0.8201099764336214, 'support': 672}","{'precision': 0.810442044044331, 'recall': 0.6412545342363893, 'f1-score': 0.6884531494503554, 'support': 672}","{'precision': 0.8739739398575679, 'recall': 0.7767857142857143, 'f1-score': 0.815954682952426, 'support': 672}",0.02391073666512966,2097,0.005099704023450613
"{'precision': 0.56, 'recall': 0.5185185185185185, 'f1-score': 0.5384615384615384, 'support': 54}","{'precision': 0.8040540540540541, 'recall': 0.8880597014925373, 'f1-score': 0.8439716312056738, 'support': 134}","{'precision': 0.7913669064748201, 'recall': 0.24336283185840707, 'f1-score': 0.3722504230118443, 'support': 452}","{'precision': 0.8461538461538461, 'recall': 0.34375, 'f1-score': 0.4888888888888889, 'support': 32}","{'precision': 0.7657142857142857, 'recall': 0.39880952380952384, 'f1-score': 0.5244618395303327, 'support': 672}","{'precision': 0.7503937016706801, 'recall': 0.4984227629673657, 'f1-score': 0.5608931203919864, 'support': 672}","{'precision': 0.7779137024505729, 'recall': 0.39880952380952384, 'f1-score': 0.48522434122660935, 'support': 672}",0.018858768045902252,2228,0.010937881655991077
"{'precision': 0.5686274509803921, 'recall': 0.5370370370370371, 'f1-score': 0.5523809523809524, 'support': 54}","{'precision': 0.8053691275167785, 'recall': 0.8955223880597015, 'f1-score': 0.8480565371024734, 'support': 134}","{'precision': 0.9030612244897959, 'recall': 0.7831858407079646, 'f1-score': 0.8388625592417062, 'support': 452}","{'precision': 0.8484848484848485, 'recall': 0.875, 'f1-score': 0.8615384615384615, 'support': 32}","{'precision': 0.8496, 'recall': 0.7901785714285714, 'f1-score': 0.8188126445643794, 'support': 672}","{'precision': 0.7813856628679537, 'recall': 0.7726863164511758, 'f1-score': 0.7752096275658984, 'support': 672}","{'precision': 0.8541079375909112, 'recall': 0.7901785714285714, 'f1-score': 0.8187548436708108, 'support': 672}",0.0726713016629219,2359,0.003333480330184102
"{'precision': 0.5636363636363636, 'recall': 0.5740740740740741, 'f1-score': 0.5688073394495413, 'support': 54}","{'precision': 0.8428571428571429, 'recall': 0.8805970149253731, 'f1-score': 0.8613138686131387, 'support': 134}","{'precision': 0.8766816143497758, 'recall': 0.8650442477876106, 'f1-score': 0.8708240534521159, 'support': 452}","{'precision': 0.7941176470588235, 'recall': 0.84375, 'f1-score': 0.8181818181818182, 'support': 32}","{'precision': 0.84, 'recall': 0.84375, 'f1-score': 0.8418708240534521, 'support': 672}","{'precision': 0.7693231919755263, 'recall': 0.7908663341967644, 'f1-score': 0.7797817699241536, 'support': 672}","{'precision': 0.8408498142428598, 'recall': 0.84375, 'f1-score': 0.8421517039681701, 'support': 672}",0.02279404178261757,2490,0.002727391431108117
"{'precision': 0.5666666666666667, 'recall': 0.6296296296296297, 'f1-score': 0.5964912280701755, 'support': 54}","{'precision': 0.7834394904458599, 'recall': 0.917910447761194, 'f1-score': 0.8453608247422681, 'support': 134}","{'precision': 0.9061728395061729, 'recall': 0.8119469026548672, 'f1-score': 0.8564760793465578, 'support': 452}","{'precision': 0.9, 'recall': 0.84375, 'f1-score': 0.870967741935484, 'support': 32}","{'precision': 0.8450920245398773, 'recall': 0.8199404761904762, 'f1-score': 0.8323262839879154, 'support': 672}","{'precision': 0.7890697491546749, 'recall': 0.8008092450114227, 'f1-score': 0.7923239685236214, 'support': 672}","{'precision': 0.8541235344888918, 'recall': 0.8199404761904762, 'f1-score': 0.8340580839848706, 'support': 672}",0.034699946641922,2621,0.0037168795242905617
"{'precision': 0.5892857142857143, 'recall': 0.6111111111111112, 'f1-score': 0.6, 'support': 54}","{'precision': 0.7469135802469136, 'recall': 0.9029850746268657, 'f1-score': 0.8175675675675675, 'support': 134}","{'precision': 0.9016393442622951, 'recall': 0.7300884955752213, 'f1-score': 0.8068459657701712, 'support': 452}","{'precision': 0.9259259259259259, 'recall': 0.78125, 'f1-score': 0.847457627118644, 'support': 32}","{'precision': 0.8330605564648118, 'recall': 0.7574404761904762, 'f1-score': 0.7934528448947779, 'support': 672}","{'precision': 0.7909411411802122, 'recall': 0.7563586703282995, 'f1-score': 0.7679677901140957, 'support': 672}","{'precision': 0.8468429487510447, 'recall': 0.7574404761904762, 'f1-score': 0.794296242038643, 'support': 672}",0.027703236788511276,2752,0.0018036224646493793
"{'precision': 0.5957446808510638, 'recall': 0.5185185185185185, 'f1-score': 0.5544554455445543, 'support': 54}","{'precision': 0.7948717948717948, 'recall': 0.9253731343283582, 'f1-score': 0.8551724137931035, 'support': 134}","{'precision': 0.8350515463917526, 'recall': 0.7168141592920354, 'f1-score': 0.7714285714285714, 'support': 452}","{'precision': 0.75, 'recall': 0.84375, 'f1-score': 0.7941176470588235, 'support': 32}","{'precision': 0.8022328548644339, 'recall': 0.7485119047619048, 'f1-score': 0.7744418783679753, 'support': 672}","{'precision': 0.7439170055286528, 'recall': 0.751113953034728, 'f1-score': 0.7437935194562632, 'support': 672}","{'precision': 0.8037594229878722, 'recall': 0.7485119047619048, 'f1-score': 0.7717725840763071, 'support': 672}",0.043961331248283386,2883,0.0027481568977236748
"{'precision': 0.5873015873015873, 'recall': 0.6851851851851852, 'f1-score': 0.6324786324786325, 'support': 54}","{'precision': 0.7891156462585034, 'recall': 0.8656716417910447, 'f1-score': 0.8256227758007118, 'support': 134}","{'precision': 0.8952879581151832, 'recall': 0.7566371681415929, 'f1-score': 0.8201438848920864, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.75, 'f1-score': 0.7999999999999999, 'support': 32}","{'precision': 0.8370967741935483, 'recall': 0.7723214285714286, 'f1-score': 0.8034055727554179, 'support': 672}","{'precision': 0.7822120122045328, 'recall': 0.7643734987794557, 'f1-score': 0.7695613232928576, 'support': 672}","{'precision': 0.8475513553713683, 'recall': 0.7723214285714286, 'f1-score': 0.8051969257178044, 'support': 672}",0.025645552203059196,3014,0.0013712752843275666
"{'precision': 0.5666666666666667, 'recall': 0.6296296296296297, 'f1-score': 0.5964912280701755, 'support': 54}","{'precision': 0.8098591549295775, 'recall': 0.8582089552238806, 'f1-score': 0.8333333333333333, 'support': 134}","{'precision': 0.835920177383592, 'recall': 0.834070796460177, 'f1-score': 0.8349944629014396, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.75, 'f1-score': 0.7999999999999999, 'support': 32}","{'precision': 0.8076358296622613, 'recall': 0.8184523809523809, 'f1-score': 0.8130081300813007, 'support': 672}","{'precision': 0.7673972140306734, 'recall': 0.7679773453284218, 'f1-score': 0.7662047560762371, 'support': 672}","{'precision': 0.8100976463787477, 'recall': 0.8184523809523809, 'f1-score': 0.8138313842468852, 'support': 672}",0.012660046108067036,3145,0.0017596834804862738
"{'precision': 0.5531914893617021, 'recall': 0.48148148148148145, 'f1-score': 0.5148514851485149, 'support': 54}","{'precision': 0.7894736842105263, 'recall': 0.8955223880597015, 'f1-score': 0.8391608391608391, 'support': 134}","{'precision': 0.8873626373626373, 'recall': 0.7146017699115044, 'f1-score': 0.7916666666666666, 'support': 452}","{'precision': 1.0, 'recall': 0.65625, 'f1-score': 0.7924528301886793, 'support': 32}","{'precision': 0.839041095890411, 'recall': 0.7291666666666666, 'f1-score': 0.7802547770700637, 'support': 672}","{'precision': 0.8075069527337164, 'recall': 0.6869639098631719, 'f1-score': 0.734532955291175, 'support': 672}","{'precision': 0.8463537592227003, 'recall': 0.7291666666666666, 'f1-score': 0.7789305900966417, 'support': 672}",0.05270181596279144,3276,0.0020643076859414577
"{'precision': 0.6170212765957447, 'recall': 0.5370370370370371, 'f1-score': 0.5742574257425743, 'support': 54}","{'precision': 0.7959183673469388, 'recall': 0.8731343283582089, 'f1-score': 0.8327402135231317, 'support': 134}","{'precision': 0.9044776119402985, 'recall': 0.6703539823008849, 'f1-score': 0.770012706480305, 'support': 452}","{'precision': 0.88, 'recall': 0.6875, 'f1-score': 0.7719298245614036, 'support': 32}","{'precision': 0.8501805054151624, 'recall': 0.7008928571428571, 'f1-score': 0.768352365415987, 'support': 672}","{'precision': 0.7993543139707454, 'recall': 0.6920063369240328, 'f1-score': 0.7372350425768537, 'support': 672}","{'precision': 0.8585656112465401, 'recall': 0.7008928571428571, 'f1-score': 0.7668818263649723, 'support': 672}",0.014727350324392319,3407,0.003301942255347967
"{'precision': 0.5675675675675675, 'recall': 0.3888888888888889, 'f1-score': 0.46153846153846156, 'support': 54}","{'precision': 0.7891156462585034, 'recall': 0.8656716417910447, 'f1-score': 0.8256227758007118, 'support': 134}","{'precision': 0.8423645320197044, 'recall': 0.7566371681415929, 'f1-score': 0.7972027972027971, 'support': 452}","{'precision': 0.8928571428571429, 'recall': 0.78125, 'f1-score': 0.8333333333333334, 'support': 32}","{'precision': 0.8155339805825242, 'recall': 0.75, 'f1-score': 0.7813953488372092, 'support': 672}","{'precision': 0.7729762221757296, 'recall': 0.6981119247053816, 'f1-score': 0.729424341968826, 'support': 672}","{'precision': 0.8120689617434868, 'recall': 0.75, 'f1-score': 0.7776173510159274, 'support': 672}",0.0274867694824934,3538,0.006169433705508709
"{'precision': 0.5411764705882353, 'recall': 0.8518518518518519, 'f1-score': 0.6618705035971222, 'support': 54}","{'precision': 0.8027210884353742, 'recall': 0.8805970149253731, 'f1-score': 0.8398576512455515, 'support': 134}","{'precision': 0.8983050847457628, 'recall': 0.8207964601769911, 'f1-score': 0.8578034682080926, 'support': 452}","{'precision': 0.8787878787878788, 'recall': 0.90625, 'f1-score': 0.8923076923076922, 'support': 32}","{'precision': 0.831858407079646, 'recall': 0.8392857142857143, 'f1-score': 0.8355555555555555, 'support': 672}","{'precision': 0.7802476306393127, 'recall': 0.864873831738554, 'f1-score': 0.8129598288396146, 'support': 672}","{'precision': 0.849617954893455, 'recall': 0.8392857142857143, 'f1-score': 0.8401234319122806, 'support': 672}",0.05071305111050606,3669,0.0025101089850068092
"{'precision': 0.6304347826086957, 'recall': 0.5370370370370371, 'f1-score': 0.5800000000000001, 'support': 54}","{'precision': 0.8656716417910447, 'recall': 0.8656716417910447, 'f1-score': 0.8656716417910447, 'support': 134}","{'precision': 0.8753117206982544, 'recall': 0.7765486725663717, 'f1-score': 0.8229777256740916, 'support': 452}","{'precision': 0.8695652173913043, 'recall': 0.625, 'f1-score': 0.7272727272727273, 'support': 32}","{'precision': 0.8543046357615894, 'recall': 0.7678571428571429, 'f1-score': 0.8087774294670848, 'support': 672}","{'precision': 0.8102458406223247, 'recall': 0.7010643378486134, 'f1-score': 0.748980523684466, 'support': 672}","{'precision': 0.8534381889479201, 'recall': 0.7678571428571429, 'f1-score': 0.8074087191628223, 'support': 672}",0.06880529969930649,3800,0.005329369567334652
"{'precision': 0.5636363636363636, 'recall': 0.5740740740740741, 'f1-score': 0.5688073394495413, 'support': 54}","{'precision': 0.8053691275167785, 'recall': 0.8955223880597015, 'f1-score': 0.8480565371024734, 'support': 134}","{'precision': 0.8680555555555556, 'recall': 0.8296460176991151, 'f1-score': 0.8484162895927602, 'support': 452}","{'precision': 0.896551724137931, 'recall': 0.8125, 'f1-score': 0.8524590163934426, 'support': 32}","{'precision': 0.8300751879699249, 'recall': 0.8214285714285714, 'f1-score': 0.825729244577412, 'support': 672}","{'precision': 0.7834031927116573, 'recall': 0.7779356199582227, 'f1-score': 0.7794347956345544, 'support': 672}","{'precision': 0.8324502872130014, 'recall': 0.8214285714285714, 'f1-score': 0.826068487682328, 'support': 672}",0.01905030384659767,3931,0.0018637363100424409
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.8251748251748252, 'recall': 0.8805970149253731, 'f1-score': 0.851985559566787, 'support': 134}","{'precision': 0.8705035971223022, 'recall': 0.8030973451327433, 'f1-score': 0.8354430379746836, 'support': 452}","{'precision': 0.9230769230769231, 'recall': 0.75, 'f1-score': 0.8275862068965517, 'support': 32}","{'precision': 0.8369565217391305, 'recall': 0.8020833333333334, 'f1-score': 0.8191489361702128, 'support': 672}","{'precision': 0.8012405604814437, 'recall': 0.7658309974219365, 'f1-score': 0.7805394153952199, 'support': 672}","{'precision': 0.8411230452752407, 'recall': 0.8020833333333334, 'f1-score': 0.8200220104954022, 'support': 672}",0.01353417243808508,4062,0.0015824346337467432
"{'precision': 0.5892857142857143, 'recall': 0.6111111111111112, 'f1-score': 0.6, 'support': 54}","{'precision': 0.8053691275167785, 'recall': 0.8955223880597015, 'f1-score': 0.8480565371024734, 'support': 134}","{'precision': 0.8685446009389671, 'recall': 0.8185840707964602, 'f1-score': 0.8428246013667426, 'support': 452}","{'precision': 0.8666666666666667, 'recall': 0.8125, 'f1-score': 0.8387096774193549, 'support': 32}","{'precision': 0.8305597579425114, 'recall': 0.8169642857142857, 'f1-score': 0.8237059264816203, 'support': 672}","{'precision': 0.7824665273520316, 'recall': 0.7844293924918182, 'f1-score': 0.7823977039721428, 'support': 672}","{'precision': 0.8334172390125348, 'recall': 0.8169642857142857, 'f1-score': 0.8241592343257715, 'support': 672}",0.0173577219247818,4193,0.0016837486764416099
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.7894736842105263, 'recall': 0.8955223880597015, 'f1-score': 0.8391608391608391, 'support': 134}","{'precision': 0.866822429906542, 'recall': 0.8207964601769911, 'f1-score': 0.8431818181818183, 'support': 452}","{'precision': 0.8666666666666667, 'recall': 0.8125, 'f1-score': 0.8387096774193549, 'support': 32}","{'precision': 0.8248502994011976, 'recall': 0.8199404761904762, 'f1-score': 0.8223880597014924, 'support': 672}","{'precision': 0.7772924193338647, 'recall': 0.7896121194665806, 'f1-score': 0.7820487979762174, 'support': 672}","{'precision': 0.8288418418885326, 'recall': 0.8199404761904762, 'f1-score': 0.8231996402215297, 'support': 672}",0.049054551869630814,4324,0.0009625285747461021
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.7908496732026143, 'recall': 0.9029850746268657, 'f1-score': 0.843205574912892, 'support': 134}","{'precision': 0.8605200945626478, 'recall': 0.8053097345132744, 'f1-score': 0.8320000000000001, 'support': 452}","{'precision': 0.8709677419354839, 'recall': 0.84375, 'f1-score': 0.8571428571428571, 'support': 32}","{'precision': 0.8210526315789474, 'recall': 0.8125, 'f1-score': 0.8167539267015708, 'support': 672}","{'precision': 0.7771361015631175, 'recall': 0.7954186096924425, 'f1-score': 0.7848728222996516, 'support': 672}","{'precision': 0.8250819629571365, 'recall': 0.8125, 'f1-score': 0.8173628463580556, 'support': 672}",0.029733166098594666,4455,0.0006820185226388276
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.8053691275167785, 'recall': 0.8955223880597015, 'f1-score': 0.8480565371024734, 'support': 134}","{'precision': 0.8595238095238096, 'recall': 0.7986725663716814, 'f1-score': 0.8279816513761469, 'support': 452}","{'precision': 0.8709677419354839, 'recall': 0.84375, 'f1-score': 0.8571428571428571, 'support': 32}","{'precision': 0.8237082066869301, 'recall': 0.8065476190476191, 'f1-score': 0.8150375939849624, 'support': 672}","{'precision': 0.780516893881949, 'recall': 0.7918936460152531, 'f1-score': 0.7850809756910836, 'support': 672}","{'precision': 0.827307090993659, 'recall': 0.8065476190476191, 'f1-score': 0.8156273334941004, 'support': 672}",0.06505490094423294,4586,0.0006353782955557108
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.7986577181208053, 'recall': 0.8880597014925373, 'f1-score': 0.8409893992932863, 'support': 134}","{'precision': 0.8725961538461539, 'recall': 0.8030973451327433, 'f1-score': 0.836405529953917, 'support': 452}","{'precision': 0.875, 'recall': 0.875, 'f1-score': 0.875, 'support': 32}","{'precision': 0.8305343511450382, 'recall': 0.8095238095238095, 'f1-score': 0.8198944988696307, 'support': 672}","{'precision': 0.7831151921296708, 'recall': 0.7989466690637276, 'f1-score': 0.7898844465975151, 'support': 672}","{'precision': 0.8349535240780396, 'recall': 0.8095238095238095, 'f1-score': 0.820734513884204, 'support': 672}",0.0030089132487773895,4717,0.0010153223993256688
