EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 54}","{'precision': 1.0, 'recall': 0.006944444444444444, 'f1-score': 0.013793103448275862, 'support': 144}","{'precision': 0.8932038834951457, 'recall': 0.5974025974025974, 'f1-score': 0.7159533073929961, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.8935483870967742, 'recall': 0.3968481375358166, 'f1-score': 0.5496031746031745, 'support': 698}","{'precision': 0.4733009708737864, 'recall': 0.15108676046176045, 'f1-score': 0.182436602710318, 'support': 698}","{'precision': 0.7975074415111136, 'recall': 0.3968481375358166, 'f1-score': 0.476728703312487, 'support': 698}",0.022535165771842003,1,0.018777519464492798
"{'precision': 0.625, 'recall': 0.09259259259259259, 'f1-score': 0.16129032258064516, 'support': 54}","{'precision': 0.7391304347826086, 'recall': 0.7083333333333334, 'f1-score': 0.723404255319149, 'support': 144}","{'precision': 0.8766404199475065, 'recall': 0.7229437229437229, 'f1-score': 0.7924080664294186, 'support': 462}","{'precision': 1.0, 'recall': 0.05263157894736842, 'f1-score': 0.1, 'support': 38}","{'precision': 0.8374291115311909, 'recall': 0.6346704871060171, 'f1-score': 0.7220863895680522, 'support': 698}","{'precision': 0.8101927136825288, 'recall': 0.3941253069542543, 'f1-score': 0.4442756610823032, 'support': 698}","{'precision': 0.8355195653645324, 'recall': 0.6346704871060171, 'f1-score': 0.6916510270425555, 'support': 698}",0.01391790434718132,2,0.03387061133980751
"{'precision': 0.7, 'recall': 0.25925925925925924, 'f1-score': 0.37837837837837834, 'support': 54}","{'precision': 0.7931034482758621, 'recall': 0.7986111111111112, 'f1-score': 0.7958477508650519, 'support': 144}","{'precision': 0.9043715846994536, 'recall': 0.7164502164502164, 'f1-score': 0.7995169082125604, 'support': 462}","{'precision': 0.8, 'recall': 0.5263157894736842, 'f1-score': 0.6349206349206348, 'support': 38}","{'precision': 0.8633093525179856, 'recall': 0.6876790830945558, 'f1-score': 0.7655502392344498, 'support': 698}","{'precision': 0.7993687582438289, 'recall': 0.5751590940735678, 'f1-score': 0.6521659180941564, 'support': 698}","{'precision': 0.8599234508350598, 'recall': 0.6876790830945558, 'f1-score': 0.7572182009716144, 'support': 698}",0.009988965466618538,3,0.005364366807043552
"{'precision': 0.6216216216216216, 'recall': 0.42592592592592593, 'f1-score': 0.5054945054945055, 'support': 54}","{'precision': 0.6827956989247311, 'recall': 0.8819444444444444, 'f1-score': 0.7696969696969695, 'support': 144}","{'precision': 0.8561320754716981, 'recall': 0.7857142857142857, 'f1-score': 0.8194130925507901, 'support': 462}","{'precision': 0.75, 'recall': 0.47368421052631576, 'f1-score': 0.5806451612903226, 'support': 38}","{'precision': 0.7913561847988078, 'recall': 0.7607449856733525, 'f1-score': 0.7757487216946676, 'support': 698}","{'precision': 0.7276373490045127, 'recall': 0.6418172166527429, 'f1-score': 0.6688124322581469, 'support': 698}","{'precision': 0.7964515287688443, 'recall': 0.7607449856733525, 'f1-score': 0.7718716788260233, 'support': 698}",0.005651682149618864,4,0.0038962687831372023
"{'precision': 0.5961538461538461, 'recall': 0.5740740740740741, 'f1-score': 0.5849056603773585, 'support': 54}","{'precision': 0.7262569832402235, 'recall': 0.9027777777777778, 'f1-score': 0.804953560371517, 'support': 144}","{'precision': 0.8880407124681934, 'recall': 0.7554112554112554, 'f1-score': 0.816374269005848, 'support': 462}","{'precision': 0.7931034482758621, 'recall': 0.6052631578947368, 'f1-score': 0.6865671641791046, 'support': 38}","{'precision': 0.8162327718223583, 'recall': 0.7636103151862464, 'f1-score': 0.7890451517394522, 'support': 698}","{'precision': 0.7508887475345313, 'recall': 0.709381566289461, 'f1-score': 0.7232001634834571, 'support': 698}","{'precision': 0.8269141167244812, 'recall': 0.7636103151862464, 'f1-score': 0.789043958271323, 'support': 698}",0.01367648784071207,5,0.0010702656581997871
"{'precision': 0.64, 'recall': 0.5925925925925926, 'f1-score': 0.6153846153846153, 'support': 54}","{'precision': 0.7575757575757576, 'recall': 0.8680555555555556, 'f1-score': 0.8090614886731392, 'support': 144}","{'precision': 0.9086161879895561, 'recall': 0.7532467532467533, 'f1-score': 0.8236686390532545, 'support': 462}","{'precision': 0.7931034482758621, 'recall': 0.6052631578947368, 'f1-score': 0.6865671641791046, 'support': 38}","{'precision': 0.8421052631578947, 'recall': 0.7564469914040115, 'f1-score': 0.7969811320754717, 'support': 698}","{'precision': 0.774823848460294, 'recall': 0.7047895148224096, 'f1-score': 0.7336704768225284, 'support': 698}","{'precision': 0.8503861303389209, 'recall': 0.7564469914040115, 'f1-score': 0.7970774886548866, 'support': 698}",0.047507982701063156,6,0.0029884467367082834
"{'precision': 0.5531914893617021, 'recall': 0.48148148148148145, 'f1-score': 0.5148514851485149, 'support': 54}","{'precision': 0.7409638554216867, 'recall': 0.8541666666666666, 'f1-score': 0.7935483870967741, 'support': 144}","{'precision': 0.8934426229508197, 'recall': 0.7077922077922078, 'f1-score': 0.789855072463768, 'support': 462}","{'precision': 0.7714285714285715, 'recall': 0.7105263157894737, 'f1-score': 0.7397260273972601, 'support': 38}","{'precision': 0.8192182410423453, 'recall': 0.7206303724928367, 'f1-score': 0.7667682926829269, 'support': 698}","{'precision': 0.739756634790695, 'recall': 0.6884916679324573, 'f1-score': 0.7094952430265793, 'support': 698}","{'precision': 0.8290199328421477, 'recall': 0.7206303724928367, 'f1-score': 0.7666125794546016, 'support': 698}",0.029111020267009735,7,0.0005335870664566755
"{'precision': 0.6363636363636364, 'recall': 0.3888888888888889, 'f1-score': 0.4827586206896552, 'support': 54}","{'precision': 0.7884615384615384, 'recall': 0.8541666666666666, 'f1-score': 0.8200000000000001, 'support': 144}","{'precision': 0.8538461538461538, 'recall': 0.7207792207792207, 'f1-score': 0.7816901408450705, 'support': 462}","{'precision': 0.75, 'recall': 0.7105263157894737, 'f1-score': 0.7297297297297298, 'support': 38}","{'precision': 0.8195121951219512, 'recall': 0.7220630372492837, 'f1-score': 0.7677075399847677, 'support': 698}","{'precision': 0.7571678321678321, 'recall': 0.6685902730310624, 'f1-score': 0.703544622816114, 'support': 698}","{'precision': 0.817878253551606, 'recall': 0.7220630372492837, 'f1-score': 0.7636383099103061, 'support': 698}",0.035842664539813995,8,0.0007399870082736015
